customer_id,Cluster_ID,Segment_Name,tenure,MonthlyCharges,TotalCharges,AverageMonthlySpend,ServiceCount,Churn,Churn_Binary
CUST-05268,1,New Low-Spend Basic Customers,9,19.85,183.15,20.35,1,No,0
CUST-05269,0,High-Value Long-Term Power Users,69,86.9,6194.1,89.7695652173913,7,No,0
CUST-05270,2,High-Spend At-Risk Onboarders,10,59.65,638.95,63.895,3,No,0
CUST-05271,3,Loyal Low-Spend Long-Termers,40,55.25,2139.2,53.48,3,Yes,1
CUST-05272,2,High-Spend At-Risk Onboarders,13,66.4,831.75,63.98076923076923,3,No,0
CUST-05273,2,High-Spend At-Risk Onboarders,6,90.1,521.3,86.88333333333333,4,Yes,1
CUST-05274,3,Loyal Low-Spend Long-Termers,69,20.15,1337.5,19.384057971014492,1,No,0
CUST-05275,0,High-Value Long-Term Power Users,66,108.1,7181.95,108.81742424242424,7,No,0
CUST-05276,2,High-Spend At-Risk Onboarders,11,53.75,608.0,55.27272727272727,3,Yes,1
CUST-05277,3,Loyal Low-Spend Long-Termers,46,56.9,2560.1,55.654347826086955,4,No,0
CUST-05278,2,High-Spend At-Risk Onboarders,6,89.3,577.6,96.26666666666667,3,Yes,1
CUST-05279,0,High-Value Long-Term Power Users,56,109.6,5953.0,106.30357142857143,7,No,0
CUST-05280,3,Loyal Low-Spend Long-Termers,70,25.15,1790.15,25.57357142857143,2,No,0
CUST-05281,2,High-Spend At-Risk Onboarders,33,79.15,2531.4,76.70909090909092,6,No,0
CUST-05282,0,High-Value Long-Term Power Users,72,66.75,4760.3,66.11527777777778,5,No,0
CUST-05283,2,High-Spend At-Risk Onboarders,3,95.2,292.85,97.61666666666667,4,Yes,1
CUST-05284,1,New Low-Spend Basic Customers,19,48.8,953.65,50.19210526315789,2,No,0
CUST-05285,1,New Low-Spend Basic Customers,5,45.7,198.0,39.6,2,Yes,1
CUST-05286,0,High-Value Long-Term Power Users,71,80.7,5705.05,80.35281690140846,6,No,0
CUST-05287,2,High-Spend At-Risk Onboarders,8,74.5,609.9,76.2375,2,Yes,1
CUST-05288,1,New Low-Spend Basic Customers,1,20.55,20.55,20.55,1,No,0
CUST-05289,2,High-Spend At-Risk Onboarders,1,79.65,79.65,79.65,2,Yes,1
CUST-05290,0,High-Value Long-Term Power Users,61,115.1,6993.65,114.64999999999999,8,No,0
CUST-05291,0,High-Value Long-Term Power Users,71,59.7,4122.65,58.06549295774647,5,No,0
CUST-05292,0,High-Value Long-Term Power Users,68,86.45,5762.95,84.74926470588235,4,No,0
CUST-05293,3,Loyal Low-Spend Long-Termers,46,33.7,1537.85,33.43152173913043,2,No,0
CUST-05294,2,High-Spend At-Risk Onboarders,33,80.1,2603.3,78.88787878787879,3,No,0
CUST-05295,0,High-Value Long-Term Power Users,53,104.05,5566.4,105.02641509433961,7,No,0
CUST-05296,0,High-Value Long-Term Power Users,50,108.75,5431.9,108.63799999999999,7,No,0
CUST-05297,3,Loyal Low-Spend Long-Termers,57,41.1,2258.25,39.61842105263158,3,No,0
CUST-05298,3,Loyal Low-Spend Long-Termers,54,20.35,1092.35,20.2287037037037,1,No,0
CUST-05299,0,High-Value Long-Term Power Users,60,105.9,6401.25,106.6875,6,No,0
CUST-05300,2,High-Spend At-Risk Onboarders,28,101.3,2812.2,100.43571428571428,5,Yes,1
CUST-05301,2,High-Spend At-Risk Onboarders,1,80.05,80.05,80.05,2,Yes,1
CUST-05302,2,High-Spend At-Risk Onboarders,29,89.2,2698.35,93.04655172413793,4,Yes,1
CUST-05303,2,High-Spend At-Risk Onboarders,10,65.5,616.9,61.69,4,No,0
CUST-05304,3,Loyal Low-Spend Long-Termers,43,40.45,1912.85,44.48488372093023,3,No,0
CUST-05305,2,High-Spend At-Risk Onboarders,13,70.45,849.1,65.31538461538462,1,No,0
CUST-05306,0,High-Value Long-Term Power Users,43,78.8,3460.3,80.47209302325582,6,No,0
CUST-05307,2,High-Spend At-Risk Onboarders,19,83.65,1465.75,77.14473684210526,3,Yes,1
CUST-05308,2,High-Spend At-Risk Onboarders,1,90.1,90.1,90.1,3,No,0
CUST-05309,0,High-Value Long-Term Power Users,69,82.45,5555.3,80.51159420289855,6,No,0
CUST-05310,3,Loyal Low-Spend Long-Termers,61,20.25,1278.8,20.963934426229507,1,No,0
CUST-05311,2,High-Spend At-Risk Onboarders,43,66.25,2907.35,67.61279069767441,5,No,0
CUST-05312,1,New Low-Spend Basic Customers,6,19.5,146.3,24.383333333333336,1,Yes,1
CUST-05313,1,New Low-Spend Basic Customers,1,51.25,51.25,51.25,2,Yes,1
CUST-05314,0,High-Value Long-Term Power Users,56,89.7,4952.95,88.44553571428571,3,No,0
CUST-05315,0,High-Value Long-Term Power Users,70,64.55,4504.9,64.35571428571428,6,No,0
CUST-05316,1,New Low-Spend Basic Customers,1,45.6,45.6,45.6,1,Yes,1
CUST-05317,0,High-Value Long-Term Power Users,49,93.65,4520.15,92.24795918367346,5,No,0
CUST-05318,1,New Low-Spend Basic Customers,6,49.65,267.35,44.55833333333334,2,Yes,1
CUST-05319,2,High-Spend At-Risk Onboarders,32,73.6,2316.85,72.4015625,6,No,0
CUST-05320,0,High-Value Long-Term Power Users,72,109.75,8075.35,112.1576388888889,7,No,0
CUST-05321,2,High-Spend At-Risk Onboarders,37,61.45,2302.35,62.225675675675674,4,No,0
CUST-05322,0,High-Value Long-Term Power Users,69,106.4,7251.9,105.1,6,No,0
CUST-05323,2,High-Spend At-Risk Onboarders,26,81.9,2078.55,79.94423076923077,6,No,0
CUST-05324,0,High-Value Long-Term Power Users,58,105.2,6225.4,107.33448275862068,6,No,0
CUST-05325,2,High-Spend At-Risk Onboarders,24,54.6,1242.25,51.760416666666664,3,No,0
CUST-05326,1,New Low-Spend Basic Customers,5,20.55,99.45,19.89,1,No,0
CUST-05327,1,New Low-Spend Basic Customers,15,20.0,288.05,19.203333333333333,1,Yes,1
CUST-05328,1,New Low-Spend Basic Customers,30,19.7,599.25,19.975,1,No,0
CUST-05329,0,High-Value Long-Term Power Users,55,66.05,3462.1,62.947272727272725,5,No,0
CUST-05330,1,New Low-Spend Basic Customers,25,34.0,853.0,34.12,1,Yes,1
CUST-05331,2,High-Spend At-Risk Onboarders,10,92.5,934.1,93.41,5,Yes,1
CUST-05332,3,Loyal Low-Spend Long-Termers,44,54.05,2375.2,53.98181818181818,5,No,0
CUST-05333,3,Loyal Low-Spend Long-Termers,47,58.9,2813.05,59.85212765957447,4,No,0
CUST-05334,2,High-Spend At-Risk Onboarders,13,88.35,1222.8,94.06153846153846,3,Yes,1
CUST-05335,0,High-Value Long-Term Power Users,49,107.95,5293.2,108.02448979591837,7,Yes,1
CUST-05336,0,High-Value Long-Term Power Users,64,96.9,6314.35,98.66171875,5,No,0
CUST-05337,1,New Low-Spend Basic Customers,1,19.1,19.1,19.1,1,No,0
CUST-05338,1,New Low-Spend Basic Customers,20,50.0,1003.05,50.152499999999996,2,No,0
CUST-05339,3,Loyal Low-Spend Long-Termers,37,45.4,1593.1,43.056756756756755,3,No,0
CUST-05340,2,High-Spend At-Risk Onboarders,30,85.45,2509.95,83.66499999999999,3,No,0
CUST-05341,0,High-Value Long-Term Power Users,38,84.1,3187.65,83.88552631578948,7,No,0
CUST-05342,2,High-Spend At-Risk Onboarders,1,74.45,74.45,74.45,2,Yes,1
CUST-05343,2,High-Spend At-Risk Onboarders,37,64.75,2345.2,63.38378378378378,3,Yes,1
CUST-05344,0,High-Value Long-Term Power Users,52,66.25,3330.1,64.04038461538461,6,No,0
CUST-05345,0,High-Value Long-Term Power Users,71,76.9,5522.7,77.78450704225352,6,No,0
CUST-05346,2,High-Spend At-Risk Onboarders,26,89.8,2335.3,89.81923076923077,4,Yes,1
CUST-05347,0,High-Value Long-Term Power Users,66,74.6,4798.4,72.7030303030303,6,No,0
CUST-05348,0,High-Value Long-Term Power Users,72,116.95,8594.4,119.36666666666666,8,No,0
CUST-05349,1,New Low-Spend Basic Customers,25,40.65,970.55,38.821999999999996,2,No,0
CUST-05350,0,High-Value Long-Term Power Users,69,114.35,7665.8,111.09855072463769,8,No,0
CUST-05351,0,High-Value Long-Term Power Users,53,69.7,3686.05,69.54811320754717,5,No,0
CUST-05352,2,High-Spend At-Risk Onboarders,12,95.5,1115.15,92.92916666666667,4,Yes,1
CUST-05353,2,High-Spend At-Risk Onboarders,26,98.65,2537.0,97.57692307692308,5,No,0
CUST-05354,2,High-Spend At-Risk Onboarders,21,61.65,1393.6,66.36190476190475,3,No,0
CUST-05355,2,High-Spend At-Risk Onboarders,1,89.35,89.35,89.35,3,No,0
CUST-05356,0,High-Value Long-Term Power Users,48,95.4,4445.3,92.61041666666667,5,No,0
CUST-05357,1,New Low-Spend Basic Customers,26,35.4,978.6,37.63846153846154,2,No,0
CUST-05358,3,Loyal Low-Spend Long-Termers,60,19.95,1258.15,20.96916666666667,1,No,0
CUST-05359,1,New Low-Spend Basic Customers,18,19.25,331.35,18.408333333333335,1,No,0
CUST-05360,1,New Low-Spend Basic Customers,10,29.65,291.4,29.139999999999997,1,Yes,1
CUST-05361,2,High-Spend At-Risk Onboarders,5,84.5,453.75,90.75,4,Yes,1
CUST-05362,1,New Low-Spend Basic Customers,4,20.4,84.75,21.1875,1,No,0
CUST-05363,3,Loyal Low-Spend Long-Termers,65,24.75,1715.1,26.386153846153846,2,No,0
CUST-05364,3,Loyal Low-Spend Long-Termers,70,25.35,1715.15,24.502142857142857,2,No,0
CUST-05365,2,High-Spend At-Risk Onboarders,18,90.7,1597.25,88.73611111111111,4,Yes,1
CUST-05366,3,Loyal Low-Spend Long-Termers,62,20.0,1250.1,20.16290322580645,1,No,0
CUST-05367,3,Loyal Low-Spend Long-Termers,66,59.75,3996.8,60.55757575757576,3,No,0
CUST-05368,0,High-Value Long-Term Power Users,65,82.5,5215.1,80.2323076923077,7,No,0
CUST-05369,2,High-Spend At-Risk Onboarders,3,70.3,235.5,78.5,1,Yes,1
CUST-05370,1,New Low-Spend Basic Customers,34,20.35,673.2,19.8,1,No,0
CUST-05371,2,High-Spend At-Risk Onboarders,16,90.8,1442.2,90.1375,4,No,0
CUST-05372,0,High-Value Long-Term Power Users,54,103.95,5639.05,104.42685185185185,6,Yes,1
CUST-05373,0,High-Value Long-Term Power Users,50,104.95,5222.35,104.447,6,No,0
CUST-05374,0,High-Value Long-Term Power Users,71,105.25,7291.75,102.70070422535211,6,No,0
CUST-05375,2,High-Spend At-Risk Onboarders,10,74.75,799.65,79.965,2,Yes,1
CUST-05376,1,New Low-Spend Basic Customers,1,50.8,50.8,50.8,2,Yes,1
CUST-05377,1,New Low-Spend Basic Customers,18,23.75,424.5,23.583333333333332,2,No,0
CUST-05378,2,High-Spend At-Risk Onboarders,4,61.3,249.4,62.35,3,No,0
CUST-05379,0,High-Value Long-Term Power Users,58,75.8,4415.75,76.13362068965517,6,No,0
CUST-05380,0,High-Value Long-Term Power Users,56,98.0,5270.6,94.11785714285715,5,No,0
CUST-05381,2,High-Spend At-Risk Onboarders,2,80.25,144.55,72.275,2,Yes,1
CUST-05382,2,High-Spend At-Risk Onboarders,32,78.9,2447.95,76.4984375,3,Yes,1
CUST-05383,3,Loyal Low-Spend Long-Termers,56,52.0,2884.9,51.51607142857143,4,No,0
CUST-05384,2,High-Spend At-Risk Onboarders,36,84.75,3050.15,84.72638888888889,3,Yes,1
CUST-05385,2,High-Spend At-Risk Onboarders,4,64.4,253.0,63.25,4,No,0
CUST-05386,0,High-Value Long-Term Power Users,53,85.45,4517.25,85.23113207547169,3,Yes,1
CUST-05387,1,New Low-Spend Basic Customers,10,45.8,436.2,43.62,1,No,0
CUST-05388,1,New Low-Spend Basic Customers,4,30.5,118.4,29.6,1,No,0
CUST-05389,1,New Low-Spend Basic Customers,1,19.9,19.9,19.9,1,Yes,1
CUST-05390,3,Loyal Low-Spend Long-Termers,51,69.15,3649.6,71.56078431372549,1,No,0
CUST-05391,2,High-Spend At-Risk Onboarders,12,99.45,1200.15,100.0125,5,Yes,1
CUST-05392,1,New Low-Spend Basic Customers,6,49.25,255.6,42.6,3,No,0
CUST-05393,3,Loyal Low-Spend Long-Termers,63,39.35,2395.05,38.01666666666667,3,No,0
CUST-05394,2,High-Spend At-Risk Onboarders,1,70.6,70.6,70.6,1,Yes,1
CUST-05395,0,High-Value Long-Term Power Users,48,105.1,5083.55,105.90729166666667,6,No,0
CUST-05396,2,High-Spend At-Risk Onboarders,5,81.0,389.6,77.92,2,Yes,1
CUST-05397,1,New Low-Spend Basic Customers,35,20.1,644.5,18.414285714285715,1,No,0
CUST-05398,2,High-Spend At-Risk Onboarders,6,84.85,523.5,87.25,3,Yes,1
CUST-05399,1,New Low-Spend Basic Customers,2,19.75,39.3,19.65,1,No,0
CUST-05400,3,Loyal Low-Spend Long-Termers,50,19.75,989.05,19.781,1,No,0
CUST-05401,2,High-Spend At-Risk Onboarders,33,70.4,2406.1,72.9121212121212,1,No,0
CUST-05402,1,New Low-Spend Basic Customers,31,20.45,638.55,20.598387096774193,1,No,0
CUST-05403,1,New Low-Spend Basic Customers,9,20.35,191.1,21.233333333333334,1,No,0
CUST-05404,0,High-Value Long-Term Power Users,54,86.2,4524.05,83.77870370370371,7,No,0
CUST-05405,0,High-Value Long-Term Power Users,46,95.65,4664.2,101.39565217391304,5,No,0
CUST-05406,0,High-Value Long-Term Power Users,34,103.8,3470.8,102.08235294117648,6,No,0
CUST-05407,0,High-Value Long-Term Power Users,71,97.2,6910.3,97.32816901408451,5,No,0
CUST-05408,0,High-Value Long-Term Power Users,63,63.55,4014.2,63.717460317460315,5,No,0
CUST-05409,3,Loyal Low-Spend Long-Termers,51,24.95,1288.0,25.254901960784313,2,No,0
CUST-05410,2,High-Spend At-Risk Onboarders,26,89.15,2277.65,87.60192307692309,4,Yes,1
CUST-05411,0,High-Value Long-Term Power Users,64,99.0,6375.8,99.621875,5,No,0
CUST-05412,1,New Low-Spend Basic Customers,1,24.8,24.8,24.8,0,Yes,1
CUST-05413,0,High-Value Long-Term Power Users,61,85.55,5251.75,86.09426229508196,4,No,0
CUST-05414,2,High-Spend At-Risk Onboarders,15,94.0,1505.45,100.36333333333333,4,No,0
CUST-05415,0,High-Value Long-Term Power Users,64,105.65,6903.1,107.8609375,6,Yes,1
CUST-05416,1,New Low-Spend Basic Customers,18,50.3,913.3,50.73888888888889,2,No,0
CUST-05417,0,High-Value Long-Term Power Users,57,95.0,5535.8,97.11929824561403,4,No,0
CUST-05418,2,High-Spend At-Risk Onboarders,14,61.4,815.55,58.253571428571426,4,No,0
CUST-05419,2,High-Spend At-Risk Onboarders,18,80.55,1411.65,78.42500000000001,3,No,0
CUST-05420,0,High-Value Long-Term Power Users,72,78.5,5602.25,77.80902777777777,3,No,0
CUST-05421,0,High-Value Long-Term Power Users,70,114.3,8244.3,117.77571428571427,8,No,0
CUST-05422,3,Loyal Low-Spend Long-Termers,38,20.05,741.5,19.513157894736842,1,No,0
CUST-05423,0,High-Value Long-Term Power Users,68,62.65,4375.8,64.35000000000001,5,No,0
CUST-05424,2,High-Spend At-Risk Onboarders,13,80.85,1008.7,77.5923076923077,2,Yes,1
CUST-05425,0,High-Value Long-Term Power Users,65,92.7,5968.4,91.82153846153845,5,No,0
CUST-05426,0,High-Value Long-Term Power Users,30,100.45,3096.9,103.23,5,No,0
CUST-05427,0,High-Value Long-Term Power Users,51,75.2,3901.25,76.49509803921569,5,No,0
CUST-05428,2,High-Spend At-Risk Onboarders,31,84.75,2613.4,84.30322580645162,4,No,0
CUST-05429,2,High-Spend At-Risk Onboarders,9,89.45,853.1,94.78888888888889,3,Yes,1
CUST-05430,0,High-Value Long-Term Power Users,72,79.5,5661.7,78.63472222222222,7,No,0
CUST-05431,2,High-Spend At-Risk Onboarders,10,72.15,794.25,79.425,4,Yes,1
CUST-05432,3,Loyal Low-Spend Long-Termers,37,19.8,695.05,18.785135135135135,1,No,0
CUST-05433,2,High-Spend At-Risk Onboarders,2,76.4,160.8,80.4,5,Yes,1
CUST-05434,0,High-Value Long-Term Power Users,55,100.9,5552.05,100.94636363636364,5,No,0
CUST-05435,0,High-Value Long-Term Power Users,33,95.3,3275.15,99.2469696969697,5,No,0
CUST-05436,0,High-Value Long-Term Power Users,46,90.95,4236.6,92.10000000000001,4,No,0
CUST-05437,2,High-Spend At-Risk Onboarders,1,54.5,54.5,54.5,3,No,0
CUST-05438,2,High-Spend At-Risk Onboarders,20,61.6,1174.35,58.717499999999994,3,Yes,1
CUST-05439,2,High-Spend At-Risk Onboarders,9,79.9,741.7,82.41111111111111,3,Yes,1
CUST-05440,2,High-Spend At-Risk Onboarders,32,96.15,3019.25,94.3515625,4,Yes,1
CUST-05441,1,New Low-Spend Basic Customers,19,49.6,962.9,50.67894736842105,2,No,0
CUST-05442,0,High-Value Long-Term Power Users,70,65.3,4759.75,67.99642857142857,5,Yes,1
CUST-05443,3,Loyal Low-Spend Long-Termers,61,25.0,1498.35,24.563114754098358,2,No,0
CUST-05444,1,New Low-Spend Basic Customers,26,45.45,1233.15,47.42884615384616,1,No,0
CUST-05445,0,High-Value Long-Term Power Users,45,107.75,4882.8,108.50666666666667,6,No,0
CUST-05446,0,High-Value Long-Term Power Users,62,89.1,5411.65,87.28467741935484,4,No,0
CUST-05447,1,New Low-Spend Basic Customers,1,19.65,19.65,19.65,1,Yes,1
CUST-05448,1,New Low-Spend Basic Customers,3,44.75,148.05,49.35,1,No,0
CUST-05449,0,High-Value Long-Term Power Users,41,101.6,3930.55,95.86707317073171,6,No,0
CUST-05450,0,High-Value Long-Term Power Users,67,103.15,6895.5,102.91791044776119,6,No,0
CUST-05451,2,High-Spend At-Risk Onboarders,1,84.65,84.65,84.65,3,Yes,1
CUST-05452,0,High-Value Long-Term Power Users,71,95.65,6856.95,96.57676056338028,5,No,0
CUST-05453,2,High-Spend At-Risk Onboarders,37,75.1,2658.8,71.85945945945946,5,No,0
CUST-05454,0,High-Value Long-Term Power Users,60,61.35,3766.2,62.769999999999996,4,No,0
CUST-05455,2,High-Spend At-Risk Onboarders,1,69.55,69.55,69.55,1,Yes,1
CUST-05456,1,New Low-Spend Basic Customers,6,19.7,129.55,21.59166666666667,1,No,0
CUST-05457,1,New Low-Spend Basic Customers,13,31.05,347.25,26.71153846153846,1,Yes,1
CUST-05458,1,New Low-Spend Basic Customers,11,51.0,581.7,52.88181818181818,2,No,0
CUST-05459,1,New Low-Spend Basic Customers,7,51.0,354.05,50.57857142857143,2,Yes,1
CUST-05460,2,High-Spend At-Risk Onboarders,10,88.85,929.45,92.94500000000001,3,No,0
CUST-05461,1,New Low-Spend Basic Customers,34,20.05,679.0,19.970588235294116,1,No,0
CUST-05462,0,High-Value Long-Term Power Users,62,65.1,3846.75,62.04435483870968,4,No,0
CUST-05463,0,High-Value Long-Term Power Users,64,70.15,4480.7,70.0109375,5,No,0
CUST-05464,1,New Low-Spend Basic Customers,1,44.35,44.35,44.35,1,Yes,1
CUST-05465,1,New Low-Spend Basic Customers,25,20.75,499.4,19.976,1,No,0
CUST-05466,2,High-Spend At-Risk Onboarders,26,56.05,1553.2,59.73846153846154,3,No,0
CUST-05467,1,New Low-Spend Basic Customers,10,19.95,219.5,21.95,1,No,0
CUST-05468,0,High-Value Long-Term Power Users,53,98.6,5311.85,100.22358490566039,6,No,0
CUST-05469,2,High-Spend At-Risk Onboarders,7,79.7,586.05,83.72142857142856,2,Yes,1
CUST-05470,2,High-Spend At-Risk Onboarders,33,79.0,2576.8,78.0848484848485,3,No,0
CUST-05471,0,High-Value Long-Term Power Users,71,89.45,6435.25,90.63732394366197,4,No,0
CUST-05472,2,High-Spend At-Risk Onboarders,29,74.2,1993.25,68.73275862068965,2,No,0
CUST-05473,2,High-Spend At-Risk Onboarders,24,81.0,1923.85,80.16041666666666,6,No,0
CUST-05474,1,New Low-Spend Basic Customers,20,49.6,939.8,46.989999999999995,2,No,0
CUST-05475,2,High-Spend At-Risk Onboarders,1,84.6,84.6,84.6,3,No,0
CUST-05476,3,Loyal Low-Spend Long-Termers,54,55.0,3092.65,57.2712962962963,3,Yes,1
CUST-05477,2,High-Spend At-Risk Onboarders,5,84.85,415.55,83.11,3,Yes,1
CUST-05478,0,High-Value Long-Term Power Users,72,84.2,5986.55,83.14652777777778,7,No,0
CUST-05479,0,High-Value Long-Term Power Users,52,106.3,5487.0,105.51923076923077,7,No,0
CUST-05480,2,High-Spend At-Risk Onboarders,9,69.05,651.5,72.38888888888889,1,No,0
CUST-05481,1,New Low-Spend Basic Customers,1,45.4,45.4,45.4,1,No,0
CUST-05482,2,High-Spend At-Risk Onboarders,1,73.65,73.65,73.65,2,Yes,1
CUST-05483,2,High-Spend At-Risk Onboarders,33,73.9,2405.05,72.88030303030304,5,Yes,1
CUST-05484,0,High-Value Long-Term Power Users,55,77.75,4458.15,81.05727272727272,3,Yes,1
CUST-05485,0,High-Value Long-Term Power Users,69,99.35,6856.45,99.36884057971014,5,No,0
CUST-05486,1,New Low-Spend Basic Customers,1,50.75,50.75,50.75,2,No,0
CUST-05487,0,High-Value Long-Term Power Users,54,87.1,4735.2,87.68888888888888,7,No,0
CUST-05488,1,New Low-Spend Basic Customers,33,20.15,682.15,20.671212121212122,1,No,0
CUST-05489,0,High-Value Long-Term Power Users,45,98.7,4525.8,100.57333333333334,6,No,0
CUST-05490,1,New Low-Spend Basic Customers,11,25.2,321.05,29.186363636363637,0,No,0
CUST-05491,2,High-Spend At-Risk Onboarders,6,55.7,335.65,55.94166666666666,3,No,0
CUST-05492,2,High-Spend At-Risk Onboarders,21,65.35,1424.4,67.82857142857144,4,No,0
CUST-05493,3,Loyal Low-Spend Long-Termers,65,25.3,1748.55,26.90076923076923,2,No,0
CUST-05494,2,High-Spend At-Risk Onboarders,6,84.35,474.9,79.14999999999999,3,Yes,1
CUST-05495,2,High-Spend At-Risk Onboarders,8,84.95,668.4,83.55,3,Yes,1
CUST-05496,2,High-Spend At-Risk Onboarders,11,73.85,926.25,84.20454545454545,2,Yes,1
CUST-05497,3,Loyal Low-Spend Long-Termers,43,24.25,1077.95,25.06860465116279,2,No,0
CUST-05498,3,Loyal Low-Spend Long-Termers,49,51.8,2541.25,51.86224489795919,3,Yes,1
CUST-05499,1,New Low-Spend Basic Customers,1,46.0,46.0,46.0,1,Yes,1
CUST-05500,2,High-Spend At-Risk Onboarders,15,79.4,1156.1,77.07333333333332,2,Yes,1
CUST-05501,3,Loyal Low-Spend Long-Termers,60,60.5,3694.45,61.57416666666666,4,No,0
CUST-05502,1,New Low-Spend Basic Customers,17,25.1,382.8,22.51764705882353,0,No,0
CUST-05503,2,High-Spend At-Risk Onboarders,16,71.8,1167.8,72.9875,1,Yes,1
CUST-05504,1,New Low-Spend Basic Customers,35,20.05,746.75,21.335714285714285,1,No,0
CUST-05505,0,High-Value Long-Term Power Users,44,88.4,3912.9,88.92954545454546,4,Yes,1
CUST-05506,1,New Low-Spend Basic Customers,12,30.25,368.85,30.7375,1,No,0
CUST-05507,1,New Low-Spend Basic Customers,1,20.2,20.2,20.2,1,No,0
CUST-05508,2,High-Spend At-Risk Onboarders,28,59.9,1654.7,59.096428571428575,4,No,0
CUST-05509,3,Loyal Low-Spend Long-Termers,70,25.15,1940.85,27.72642857142857,2,No,0
CUST-05510,1,New Low-Spend Basic Customers,5,46.0,221.7,44.339999999999996,1,Yes,1
CUST-05511,2,High-Spend At-Risk Onboarders,18,101.3,1794.65,99.70277777777778,5,No,0
CUST-05512,0,High-Value Long-Term Power Users,70,76.95,5289.8,75.56857142857143,6,No,0
CUST-05513,2,High-Spend At-Risk Onboarders,9,55.3,501.2,55.68888888888889,3,No,0
CUST-05514,0,High-Value Long-Term Power Users,67,92.45,6140.85,91.65447761194031,5,No,0
CUST-05515,1,New Low-Spend Basic Customers,1,48.45,48.45,48.45,2,No,0
CUST-05516,1,New Low-Spend Basic Customers,18,19.35,309.25,17.180555555555557,1,No,0
CUST-05517,1,New Low-Spend Basic Customers,4,51.75,201.1,50.275,2,Yes,1
CUST-05518,0,High-Value Long-Term Power Users,71,86.7,6179.35,87.0330985915493,4,No,0
CUST-05519,2,High-Spend At-Risk Onboarders,30,94.4,2838.7,94.62333333333332,5,Yes,1
CUST-05520,2,High-Spend At-Risk Onboarders,1,55.7,55.7,55.7,3,No,0
CUST-05521,0,High-Value Long-Term Power Users,55,84.25,4589.85,83.45181818181818,4,No,0
CUST-05522,0,High-Value Long-Term Power Users,59,64.65,3735.45,63.31271186440678,4,No,0
CUST-05523,2,High-Spend At-Risk Onboarders,1,70.15,70.15,70.15,1,Yes,1
CUST-05524,2,High-Spend At-Risk Onboarders,7,69.2,477.55,68.22142857142858,1,No,0
CUST-05525,3,Loyal Low-Spend Long-Termers,45,54.65,2553.7,56.748888888888885,3,No,0
CUST-05526,3,Loyal Low-Spend Long-Termers,54,24.75,1342.15,24.85462962962963,2,No,0
CUST-05527,3,Loyal Low-Spend Long-Termers,51,23.95,1216.35,23.849999999999998,2,No,0
CUST-05528,0,High-Value Long-Term Power Users,72,105.0,7578.05,105.25069444444445,6,No,0
CUST-05529,2,High-Spend At-Risk Onboarders,44,59.85,2603.95,59.18068181818182,4,No,0
CUST-05530,1,New Low-Spend Basic Customers,2,20.05,42.7,21.35,1,No,0
CUST-05531,0,High-Value Long-Term Power Users,66,92.15,6056.9,91.77121212121212,4,No,0
CUST-05532,3,Loyal Low-Spend Long-Termers,68,44.8,2983.65,43.87720588235294,3,No,0
CUST-05533,1,New Low-Spend Basic Customers,31,20.9,689.35,22.23709677419355,1,No,0
CUST-05534,2,High-Spend At-Risk Onboarders,21,95.4,2025.1,96.43333333333332,4,No,0
CUST-05535,2,High-Spend At-Risk Onboarders,21,80.35,1747.2,83.2,3,No,0
CUST-05536,0,High-Value Long-Term Power Users,55,85.1,4657.95,84.69,7,No,0
CUST-05537,1,New Low-Spend Basic Customers,9,34.7,296.1,32.900000000000006,1,Yes,1
CUST-05538,0,High-Value Long-Term Power Users,71,115.05,8016.6,112.90985915492958,8,No,0
CUST-05539,2,High-Spend At-Risk Onboarders,1,81.1,81.1,81.1,2,Yes,1
CUST-05540,1,New Low-Spend Basic Customers,22,19.95,433.5,19.704545454545453,1,No,0
CUST-05541,1,New Low-Spend Basic Customers,1,20.55,20.55,20.55,1,Yes,1
CUST-05542,0,High-Value Long-Term Power Users,61,106.6,6428.4,105.38360655737705,6,Yes,1
CUST-05543,0,High-Value Long-Term Power Users,67,86.15,5883.85,87.81865671641792,7,No,0
CUST-05544,2,High-Spend At-Risk Onboarders,14,78.85,1043.8,74.55714285714285,3,No,0
CUST-05545,0,High-Value Long-Term Power Users,59,106.75,6252.9,105.98135593220339,7,Yes,1
CUST-05546,2,High-Spend At-Risk Onboarders,21,86.55,1857.25,88.44047619047619,3,No,0
CUST-05547,1,New Low-Spend Basic Customers,4,42.4,146.4,36.6,3,No,0
CUST-05548,2,High-Spend At-Risk Onboarders,3,89.45,240.45,80.14999999999999,3,Yes,1
CUST-05549,3,Loyal Low-Spend Long-Termers,70,24.25,1724.15,24.630714285714287,2,No,0
CUST-05550,2,High-Spend At-Risk Onboarders,3,97.9,315.3,105.10000000000001,5,Yes,1
CUST-05551,1,New Low-Spend Basic Customers,21,20.5,429.55,20.454761904761906,1,No,0
CUST-05552,1,New Low-Spend Basic Customers,20,19.6,356.15,17.807499999999997,1,No,0
CUST-05553,1,New Low-Spend Basic Customers,22,20.25,488.25,22.193181818181817,1,No,0
CUST-05554,1,New Low-Spend Basic Customers,1,55.7,55.7,55.7,2,Yes,1
CUST-05555,3,Loyal Low-Spend Long-Termers,63,20.6,1298.7,20.614285714285714,1,No,0
CUST-05556,3,Loyal Low-Spend Long-Termers,70,19.8,1378.75,19.696428571428573,1,No,0
